
5447	8663	414	1976	9507
4023	5392	4362	4721	2374
4091	7560	903	6036	5229
6504	148	4106	8433	6730
6053	3116	4936	5344	4282
3445	6220	2091	747	998
9809	6309	6598	4091	4164
2258	3455	6920	2218	4300
3681	984	9804	5389	9304
9834	5717	9927	4583	2729
8952	3933	1101	4160	4262
3860	3030	3375	7663	8902
8094	4144	4162	7480	1454
8114	6466	5683	143	5239
3019	1869	312	6029	4248
1044	4501	224	956	5921
1847	4679	6489	9212	4666
8544	6190	5262	5344	9122
7897	5778	3377	8374	5765
3514	4463	4819	7588	3771
8396	1391	8298	428	8796
9540	3833	1032	6854	1487
3809	4674	6127	7206	6643
8661	456	1025	8596	9498
8862	8646	5274	565	613
7234	682	4793	3028	331
6331	8773	2739	4030	515
1523	7276	8897	3164	5698
3388	6964	5039	1586	4686
1207	8861	212	1846	545
9529	5007	3639	6863	9132
2566	1465	9569	3544	7091
168	1701	5067	7575	9374
6294	243	5263	136	9591
9602	4618	8845	8024	4130
3250	7547	8229	4250	4352
9472	7656	1773	8500	5238
8292	7891	9321	4617	188
6948	2287	4943	4221	5985
9012	3368	205	2874	8028
141	6761	9595	2040	2572
4106	6121	6989	137	8420
5398	2994	8996	7886	3596
7738	6479	6330	8660	2863
6412	2373	9803	132	7578
3259	226	4540	6480	571
2461	3619	8503	2321	7968
6718	6634	8402	8027	6479
4190	9189	2945	5475	6018
2285	8321	7306	711	3565
3325	5985	6861	1650	1246
4446	3992	3779	8045	2713
7872	8073	8169	1097	4776
7543	6594	808	2191	7406
5220	5338	2912	2770	8891
3283	8944	71	4803	1502
7198	5689	2398	4262	3660
9687	6258	9838	3557	4814
5547	3096	3396	5292	5509
2290	8265	2697	1332	7570
8429	122	4525	4764	3302
3754	6860	3307	442	7670
6439	9707	8958	8322	4801
7466	2795	2921	3002	6360
4849	3372	3406	1569	7444
2429	706	6024	7560	5107
1890	7662	5249	8587	916
5519	9856	4069	1151	20
2256	8206	4038	946	4626
8006	8776	5762	6978	8433
188	5603	981	816	1696
2498	2717	7533	2426	9566
4163	1444	591	9466	1887
